dishId,tags
263,chicken|juice|lemon|oil|salt|tandoori|vinegar|yogurt|northindian|punjab
264,chicken|cumin|garlic|ginger|juice|lime|oil|onion|salt|turmeric|yogurt
265,beef|cardamom|cinnamon|clove|coconut|curry|dessert|fennel|garlic|ginger|juice|lemon|mustard|oil|onion|pepper|salt|turmeric|northindian
266,beverage|chocolate|milk|tea
267,almond|beverage|cinnamon|dessert|ginger|honey|milk|turmeric|northindian
268,bread|chili|cinnamon|clove|coconut|coriander|cumin|flour|garlic|ginger|honey|naan|onion|raisin|salt|yeast|northindian|punjab
269,bellpepper|cream|curry|juice|lemon|masala|raisin|rice|salad|salt
270,bread|chicken|curry|flour|garlic|juice|lemon|masala|onion|salt|yogurt
271,buttermilk|chilli|cumin|oil|olive|oliveoil|salt|soup|spinach|sugar|eastindian
272,chicken|clove|curry|garlic|masala|oil|onion|soy|turmeric
273,curry|masala|rice
274,clove|dal|garlic|ginger|lentil|masala|oil|onion|salt|tomato|turmeric|uraddal
275,bellpepper|beverage|cardamom|cinnamon|coconut|coriander|cumin|curry|garlic|ginger|jalapeno|milk|oil|okra|olive|oliveoil|raisin|salt|tomato|turmeric|southindian|kerala
276,beverage|cardamom|honey|lassi|lemon|mango|milk|yogurt|northindian|punjab
277,almond|cardamom|cheese|malai|pista|saffron|sugar|sweetdish|eastindian|bengal
278,bread|cheese|clove|garlic|mozzarella|naan|olive|oliveoil|onion|parmesan|pizza|salt|tomato
279,beverage|cashew|coriander|cumin|curry|garlic|ginger|masala|milk|oil|onion|paneer|salt|sugar|tomato|northindian|punjab
280,asafoetida|chili|coconut|curry|mustard|oil|onion|salt|turmeric|turnip
281,beverage|chili|chutney|clove|curry|dessert|garlic|ginger|onion|raisin|sugar|tomato|vinegar|wine
282,coconut|lentil|mustard|noodles|oil|rice|salt|vermicelli
283,cashew|chicken|cream|cumin|dessert|garlic|ginger|jalapeno|juice|lemon|salt
284,bayleaf|biryani|cardamom|chicken|cinnamon|clove|dessert|garlic|ginger|masala|oil|olive|oliveoil|onion|rice|salt|tomato|vinegar|yogurt|northindian
285,chili|cumin|dressing|juice|lemon|yogurt
286,chilli|clove|curry|flour|garlic|masala|oil|peas|salt
287,beverage|cumin|flour|milk|naan|soda|sugar|northindian|punjab
288,clove|cumin|curry|garlic|ginger|masala|onion|tomato|turmeric|northindian
289,chili|cinnamon|clove|curry|garlic|ginger|masala|oil|onion|salt|turkey
290,beef|carrot|cashew|celery|clove|coriander|curry|dessert|garlic|ginger|masala|oil|olive|oliveoil|onion|potato|raisin|turmeric
291,burger|egg|garlic|ginger|lamb|masala|toast
292,anise|beverage|cardamom|chicken|cinnamon|clove|coconut|curry|dessert|garlic|ginger|juice|milk|oil|olive|oliveoil|salt|shallot|tamarind
293,chicken|chili|coriander|garlic|ginger|masala|nutmeg|oil|onion|salt|saute|turmeric
294,beverage|cardamom|cinnamon|pepper|sugar|tea
295,beverage|chili|coconut|curry|fish|ginger|mango|milk|onion|salt
296,cinnamon|clove|cumin|curry|dessert|garlic|ginger|oil|onion|pepper|pork|salt|turmeric|vinegar
297,bayleaf|beverage|chicken|chili|clove|cumin|curry|garlic|ginger|juice|lemon|masala|milk|oil|onion|salt|shallot|soy|tomato|yogurt
298,bean|carrot|chicken|chili|clove|coconut|cream|cumin|curry|dessert|garlic|oil|onion|potato|salt|tomato|turmeric
299,cherry|chili|cinnamon|clove|cumin|curry|garlic|ghee|ginger|lamb|masala|mustard|oil|onion|salt|sugar|tamarind|tomato|vinegar|westindian|goa
300,chicken|clove|cumin|curry|garlic|masala|oil|olive|oliveoil|onion|pasta|tomato
301,chili|coriander|fish|halibut|oil|olive|oliveoil|salt|turmeric
302,curry|masala|onion|potato|salt|snack
303,chicken|chili|clove|cumin|curry|dessert|garlic|ginger|mustard|turmeric
304,chickpea|chili|cumin|curry|dessert|ginger|lemon|masala|oil|olive|oliveoil|onion|paneer|salt|tomato|yogurt|northindian|punjab
305,cabbage|coriander|cumin|curry|garlic|ginger|mustard|oil|potato|salt|turmeric
306,beverage|chicken|chili|coconut|coriander|cumin|curry|fenugreek|garlic|ginger|juice|lime|milk|mustard|oil|onion|salt|turmeric
307,beverage|chocolate|cinnamon|cocoa|cream|milk|nutmeg|sugar|tea
308,beef|bellpepper|carrot|celery|chicken|clove|curry|flour|masala|onion|parsley|rice|salt|soup|tomato|southindian|tamilnadu
309,bellpepper|beverage|chili|corn|cumin|curry|juice|lemon|masala|milk|oil|olive|oliveoil|onion|paneer|peas|turmeric|northindian|punjab
310,bean|carrot|celery|chickpea|cucumber|juice|lemon|mango|peas|pineapple|salad|salt
311,beverage|carrot|chickpea|chili|coconut|coriander|corn|cumin|curry|juice|milk|mixedvegetables|mustard|oil|olive|oliveoil|onion|peas|potato|salt|tomato|turmeric
312,beverage|chickpea|coconut|curry|lamb|masala|milk|olive|oliveoil|onion|potato|northindian|uttarpradesh
313,beverage|coconut|cream|juice|lime|mango|milk|southindian|kerala
314,beverage|bouillon|broth|chicken|chili|coconut|cream|cumin|jalapeno|lime|masala|milk|mustard|oil|olive|oliveoil|onion|rice|salt|sourcream|tomato
315,chili|egg|ginger|jalapeno|oil|onion|salad|salt|tomato|turmeric
316,bean|carrot|coconut|juice|lemon|mustard|oil|salad|salt|sprout|sprouts|sugar
317,chicken|dessert|garlic|ginger|turmeric|yogurt
318,anise|beverage|cardamom|juice|lassi|lime|mango|sugar|yogurt
319,curry|garlic|masala|oil|onion|salt|shrimp|tomato|turmeric
320,bellpepper|fennel|garlic|ginger|masala|oil|onion|paneer|salt|sauce|tomato|turmeric|eastindian|bengal
321,asafoetida|curry|dessert|ginger|juice|lentil|lime|mustard|oil|onion|potato|salt|turmeric|upma|uraddal
322,chili|cream|flour|garlic|ginger|masala|oil|olive|oliveoil|onion|salt|soup|sugar|tomato|turmeric
323,bayleaf|bellpepper|beverage|cardamom|cashew|cinnamon|coconut|curry|garlic|ginger|masala|milk|oil|onion|pepper|prawn|salt|shrimp|tomato|turmeric
324,carrot|coconut|curry|lentil|mustard|oil|peas|salt|sambar|toordal|turmeric
325,chicken|clove|cumin|curry|dessert|garlic|masala|mustard|oil|olive|oliveoil|onion|peas|salt|tomato
326,bamboo|bellpepper|chili|clove|coriander|dessert|garlic|juice|lamb|lemon|onion|salt|turmeric|yogurt|middleeast
327,chili|clove|cumin|dal|garlic|lentil|mustard|oil|onion|plum|salt|spinach|tomato|turmeric
328,beef|chicken|curry|dessert|egg|garlic|ginger|masala|oil|onion|peas|potato|salt|samosa|snack|turmeric
329,chili|coconut|oil|onion|prawn|salt|turmeric
330,bean|beverage|coconut|curry|milk|oil|onion|pumpkin|salt|spinach
331,chicken|clove|cream|cumin|dessert|garlic|juice|lemon|masala|oil|saffron|salt|yogurt
332,beverage|cardamom|mango|milk|smoothie|yogurt
333,chili|clove|coriander|cumin|dosa|flour|garlic|ginger|mustard|oil|onion|rice|sugar|turmeric|vinegar|wheat
334,beverage|bread|cashew|chilli|coriander|cream|curry|garlic|ginger|kofta|masala|milk|onion|potato|salt|tomato|turmeric|northindian
335,chicken|clove|cream|curry|garlic|masala|nutmeg|onion|pumpkin|soup|sugar
336,chili|cream|curry|dough|filo|flour|masala|oil|onion|samosa|snack|yogurt
337,beverage|carrot|celery|chili|cumin|curry|garlic|masala|milk|onion|potato|soup|soy
338,bean|chaat|chickpea|chili|chutney|coriander|cumin|curd|ginger|onion|potato|salt|wheat|yogurt|westindian|maharashtra
339,cauliflower|cinnamon|clove|cumin|flour|garlic|nutmeg|oil|olive|oliveoil|onion|parsley|salt|yeast|indianchinese
340,asafoetida|bellpepper|coconut|coriander|cumin|lentil|mustard|oil|peas|sambar|tamarind|tomato|southindian
341,cardamom|cashew|clove|ghee|raisin|rice|saffron|sugar|northindian
342,biryani|bouillon|broth|cardamom|chicken|cinnamon|clove|garlic|ginger|masala|oil|prawn|rice|salt|yogurt|northindian
343,chutney|cilantro|cumin|ginger|juice|lemon|tomato|northindian
344,banana|chili|cinnamon|clove|coconut|cumin|curry|garlic|ginger|masala|oil|onion|salt|sugar|tomato|turmeric|yogurt
345,asafoetida|cumin|curry|dal|dessert|ghee|ginger|lentil|mustard|oil|salt|spinach|turmeric|northindian
346,asafoetida|cashew|curry|dessert|ghee|ginger|juice|lentil|lime|mustard|oil|onion|rava|salt|tomato|upma|uraddal|southindian
347,beef|bread|chili|clove|cream|fennel|fenugreek|garlic|ginger|kofta|malai|masala|methi|oil|salt|sugar|tomato|northindian
348,beverage|cardamom|cream|icecream|milk|pista|saffron
349,beverage|cardamom|cinnamon|clove|dessert|fennel|ginger|milk|pepper|sugar|tea
350,beverage|chicken|clove|coconut|curry|garlic|masala|milk|olive|oliveoil|onion|potato|salt|spinach
351,cardamom|cinnamon|clove|coriander|cumin|fenugreek|garlic|ginger|masala|nutmeg|northindian|punjab
352,cardamom|chili|cinnamon|clove|cumin|curry|dessert|garlic|ginger|lamb|mutton|oil|onion|salt|tomato|turmeric|northindian|kashmir
353,asafoetida|chickpea|coriander|cumin|curry|fennel|flour|ginger|mustard|oil|onion|potato|salt|sugar|tomato|turmeric|southindian|karnataka
354,aamchur|condiment|coriander|cumin|mango|oil|potato|salt
355,beverage|cardamom|lassi|mango|milk|sugar|yogurt|northindian|punjab
356,bayleaf|beverage|carrot|curry|garlic|masala|milk|onion|potato|soup|sugar|turnip
357,asafoetida|bean|carrot|coconut|cumin|flour|rice|roti|salt|southindian|karnataka
358,chicken|cinnamon|clove|coriander|cream|curry|garlic|ginger|juice|lime|onion|rice|sauce|tomato|yogurt|northindian|delhi
359,clove|coriander|cumin|curry|garlic|lamb|lemon|masala|oil|olive|oliveoil|onion|raisin|salt|thyme
360,chicken|chili|clove|coriander|cumin|curry|dessert|garlic|ginger|masala|mustard|oil|onion|potato|salt|turmeric|vinegar|westindian|goa
361,bread|chicken|masala|tandoori|yogurt|northindian|punjab
362,asafoetida|chili|mustard|oil|okra|olive|oliveoil|salt
363,clove|cumin|flour|garlic|oil|onion|salt|turmeric
364,cashew|cumin|curry|curryleaf|juice|lime|mustard|rice|salt|tamarind|turmeric|yogurt
365,caraway|chili|coriander|cumin|eggplant|garlic|ginger|masala|mustard|oil|onion|potato|soy|turmeric
366,chili|chilli|eggplant|onion|raita|salt|yogurt
367,bellpepper|coriander|cumin|garlic|oil|onion|salt|sesame|turmeric
368,bellpepper|caraway|chicken|chili|cinnamon|clove|crookneck|cumin|dessert|garlic|ginger|honey|juice|lemon|oil|olive|oliveoil|onion|parsley|salt|tomato|turnip
369,beverage|cumin|lassi|milk|salt|yogurt
370,bread|coriander|cutlet|masala|oil|potato|salt|snack
371,chili|fish|mustard|oil|onion|salmon|salt|turmeric
372,beverage|cauliflower|chickpea|chili|coconut|coriander|cream|curry|flour|milk|mustard|oil|salt|tamarind
373,bellpepper|chicken|chutney|curry|dessert|masala|oil|olive|oliveoil|onion|rice
374,chili|chutney|coconut|cumin|mustard|oil|yogurt|southindian|karnataka
375,cod|coriander|curry|fillets|fish|ginger|mustard|oil|onion|salt|tamarind
376,cucumber|cumin|raita|salt|yogurt
377,cumin|curry|garlic|ghee|ginger|mustard|onion|salt|spinach|sugar|tomato
378,bean|chickpea|chili|chilli|cumin|ginger|juice|lemon|oil|onion|salt|tomato
379,carrot|clove|coriander|cumin|curry|dessert|garlic|ghee|ginger|lamb|lemon|nutmeg|onion|pepper|salt|tomato|turmeric|southindian|tamilnadu
380,clove|coriander|cumin|curry|garlic|ginger|masala|palak|paneer|salt|spinach|tomato|turmeric|northindian|punjab
381,cashew|cheese|chutney|coconut|cream|curry|mango|masala|onion|sourcream
382,cardamom|chili|cinnamon|clove|coriander|cumin|curry|dessert|fenugreek|garlic|ginger|honey|oil|onion|paneer|peas|pepper|potato|salt|tomato|northindian|punjab
383,bayleaf|chicken|chili|cinnamon|clove|coriander|cumin|garlic|ginger|lentil|oil|onion|salt|spinach|turmeric
384,coriander|cumin|curry|egg|garlic|ginger|oil|onion|salt|tomato|turmeric|vinegar
385,cauliflower|chili|curry|dessert|mustard|oil|potato|salt|sugar|turmeric
386,banana|beverage|lassi|sugar|yogurt
387,chapati|flour|salt|wheat
388,beverage|chicken|chilli|clove|coriander|cream|dessert|fenugreek|garlic|ghee|ginger|masala|milk|onion|plum|salt|tomato|turmeric
389,chana|chickpea|clove|coriander|cumin|curry|garlic|juice|lemon|masala|oil|olive|oliveoil|onion|spinach|northindian|punjab
390,carrot|juice|lemon|salad|salt|sugar
391,oil|onion|salt|snack
392,cumin|mustard|oil|salad|salt|yogurt
393,bean|chickpea|coconut|juice|lemon|salad|salt
394,apple|berry|cheese|chicken|chutney|cranberry|cream|curry|masala|sandwich
395,cashew|corn|curry|oil|onion|paneer|salt|sugar|sweetcorn
396,asafoetida|cabbage|coconut|curry|dessert|lentil|mustard|oil|peas|salt|uraddal
397,asafoetida|cumin|curry|mustard|oil|palak|potato|salt|spinach|turmeric
398,cumin|curry|lentil|mustard|oil|potato|salt|uraddal
399,bellpepper|chicken|cinnamon|curry|oil|olive|oliveoil|onion|salt|yogurt
400,bean|carrot|chili|juice|lemon|lentil|mustard|oil|rice|salt
401,bellpepper|carrot|chicken|chili|coriander|dressing|juice|lemon|oil|olive|oliveoil|onion|oregano|salad|salt|tomato|vinegar
402,almond|chicken|cumin|curry|dressing|honey|juice|lemon|lime|mango|masala|mustard|onion|pineapple|raisin|salad|tandoori|yogurt
403,cardamom|chili|cinnamon|clove|cumin|curry|garlic|ginger|mustard|oil|olive|oliveoil|onion|potato|salt|sesame|toast|tomato|turmeric
404,mustard|oil|potato|salt|turmeric|turnip
405,bellpepper|chicken|cumin|ginger|honey|juice|lemon|mushroom|oil|onion|pineapple|raisin|rice|turmeric
406,chicken|chilli|dessert|ginger|oil|pepper|salt|tomato
407,beverage|chicken|coconut|curry|ginger|juice|lemon|lime|masala|milk|mushroom|onion|salt|sugar
408,beef|bread|burger|cheese|garlic|olive|oregano
409,almond|cardamom|chickpea|coconut|flour|ghee|sugar|sweetdish
410,almond|cardamom|cashew|cinnamon|clove|cumin|dessert|onion|peas|rice|salt
411,beverage|cardamom|cinnamon|clove|milk|pepper|tea
412,chili|fenugreek|juice|lemon|onion|salt|sauce|sugar
413,chili|clove|curry|garlic|ghee|mustard|salt|soup|sugar|tomato
414,chicken|curry|juice|masala|peach|pista|vinegar
415,cabbage|cumin|ghee|onion|salad|salt|sugar|tomato
416,cinnamon|curd|curry|garlic|ghee|ginger|mustard|rice|yogurt
417,anise|cardamom|chicken|chili|clove|coconut|coriander|cumin|garlic|ginger|oil|olive|oliveoil|onion|poppy|roti|tamarind
418,asafoetida|beverage|curd|curry|ghee|milk|mustard|rice|salt|turmeric|yogurt
419,bean|bellpepper|broccoli|carrot|cashew|chili|clove|corn|dessert|garlic|mixedvegetables|oil|onion|rice|salt|turmeric
420,chili|cumin|kiwi|salt|yogurt
421,anise|beverage|cinnamon|coffee|cumin|milk|sugar
422,beverage|cardamom|chili|cinnamon|clove|coconut|curry|dessert|garlic|ghee|ginger|malai|masala|milk|oil|onion|prawn|tomato|turmeric
423,celery|chicken|chutney|curry|juice|mango|masala|mayonnaise|onion|salad|salt
424,cardamom|chicken|chili|coriander|cumin|curry|fennel|garlic|ginger|masala|mustard|onion|salt|turmeric
425,clove|cumin|curry|garlic|oil|potato|salt|turmeric|southindian|karnataka
426,chicken|chili|clove|cumin|garlic|ginger|juice|lemon|masala|onion|tandoori|turmeric|yogurt
427,almond|cinnamon|clove|dessert|ginger|oil|olive|oliveoil|onion|quinoa|rice|salt
428,asafoetida|beverage|cheese|cream|curry|fenugreek|ghee|juice|lemon|methi|milk|palak|paneer|salt|spinach|tomato|turmeric|northindian|punjab
429,bellpepper|cashew|chili|coriander|cumin|curry|garlic|ginger|jalapeno|masala|onion|paneer|salt|tikkamasala|tomato
430,beverage|cardamom|cinnamon|clove|ginger|pepper|sugar|tea
431,dessert|masala|oil|potato|salt|snack
432,beverage|biryani|cardamom|chicken|cinnamon|clove|cumin|curry|garlic|ginger|masala|milk|olive|oliveoil|onion|rice|saffron|salt|tomato|turmeric|yogurt|northindian
433,broccoli|clove|coriander|cumin|dal|garlic|ginger|lentil|mushroom|olive|oliveoil|onion|peas|rice|salt|tomato|turmeric|northindian
434,bellpepper|cheese|chickpea|coriander|cumin|flour|jalapeno|latke|onion|potato|rice|salt
435,bean|chickpea|clove|coriander|cumin|curry|dessert|garlic|ginger|kidneybean|lentil|masala|oil|onion|salt|tomato|turmeric|yogurt
436,cilantro|coconut|rice|salt
437,cauliflower|chicken|curry|ginger|masala|onion|raisin|salt|tomato
438,chicken|chilli|curry|mango|masala|mustard|onion|rice|salt|tomato
439,chili|coriander|cumin|curry|egg|garlic|ginger|masala|onion|potato|salt|tomato|turmeric
440,beverage|carrot|cumin|curry|flour|garlic|ginger|masala|milk|mustard|oil|onion|peas|potato|salt|samosa|snack|sugar|wheat
441,caraway|cauliflower|chili|clove|cumin|garlic|oil|onion|potato|salt|turmeric
442,chickpea|flour|garlic|ginger|mustard|noodles|oil|potato|salt|turmeric
443,ajwain|asafoetida|bean|broccoli|chili|cinnamon|clove|curry|edamame|garlic|masala|oil|salt|sesame|toast|turmeric
444,carrot|cucumber|salad|salt|yogurt
445,cashew|chickpea|flour|ghee|pista|sugar|sweetdish
446,asafoetida|beetroot|coconut|cumin|curry|dessert|lentil|mustard|oil|potato|uraddal
447,cardamom|cinnamon|clove|cumin|fennel|masala|nutmeg|pepper
448,beverage|cardamom|dessert|kulfi|malai|milk|pista|saffron|sugar
449,asafoetida|chili|cumin|curry|dessert|mustard|oil|onion|salt|sugar|tomato|turmeric
450,chili|chutney|salt|tamarind
451,coconut|cumin|ghee|khichdi|sabudana|salt|sugar|yogurt
452,chili|eggplant|onion|salad|salt|yogurt
453,chutney|cumin|sugar|tamarind
454,beverage|cardamom|egg|milk|rava|sugar|sweetdish
455,celery|cheese|chutney|onion|peach|salt|tomato|vinegar
456,beverage|chicken|chili|cumin|curry|garlic|ginger|lamb|masala|oil|olive|oliveoil|pork|salt|sausage|vinegar|wine|yogurt
457,clove|cream|curry|garlic|ginger|masala|oil|olive|oliveoil|onion|peach|plum|salt|shrimp|soup|tomato
458,clove|curry|garlic|keema|lamb|oil|onion|peas|tomato
459,chili|curry|ginger|oil|potato|salt|tomato|turmeric
460,cardamom|cinnamon|clove|dessert|garlic|ghee|ginger|lamb|onion|pepper|salt|tomato
461,clove|cumin|curry|garlic|mustard|oil|rasam|salt|tamarind|tomato|turmeric
462,broccoli|carrot|chicken|chutney|coriander|ginger|oil|onion|salt
463,bellpepper|carrot|chicken|curry|garlic|lentil|marmalade|masala|oil|olive|oliveoil|onion|peas|saffron|salt|soup|sugar
464,asafoetida|chickpea|coconut|curry|juice|lemon|lentil|mango|mustard|oil|salt|snack|sundal|uraddal|southindian
465,beverage|cardamom|juice|lime|milk|sugar|sweetdish
466,chicken|coriander|cumin|curry|fennel|garlic|ginger|oil|onion|pepper|poppy|salt|tomato|turmeric
467,cumin|lentil|oil|rice|salt|uraddal
468,bean|bellpepper|beverage|chili|clove|coriander|corn|cumin|curry|dessert|garlic|milk|mustard|oil|onion|peas|potato|salt|spinach|turmeric
469,bellpepper|beverage|celery|chili|cinnamon|clove|cumin|curry|dessert|eggplant|flour|garlic|ginger|lamb|masala|milk|oil|olive|oliveoil|onion|salt|turmeric|wine
470,anise|cardamom|cinnamon|clove|coriander|cumin|dessert|masala|nutmeg|pepper|northindian
471,almond|bean|curry|garlic|ginger|masala|oil|onion|rice|salad|salt|vinegar|southindian|karnataka
472,coriander|cumin|curry|garlic|onion|palak|paneer|salt|spinach|tomato|northindian|punjab
473,almond|beverage|bread|cauliflower|chicken|coconut|cream|curry|jalapeno|masala|mayonnaise|milk|potato|salt|soup
474,bellpepper|carrot|celery|chicken|clove|curry|flour|masala|onion|parsley|salt|tomato|southindian|tamilnadu
475,cardamom|chili|cinnamon|coriander|cumin|curry|dessert|ginger|mustard|onion|salt|soup|turmeric
476,coriander|egg|masala|oil|onion|salad|salt|turmeric
477,coriander|cumin|curry|fish|garlic|oil|onion|salt|tamarind|turmeric
478,applewood|bacon|bellpepper|celery|cheese|chicken|clove|curry|dessert|garlic|masala|oil|onion|parsley|raisin|rice|salt|thyme|tomato
479,bean|bellpepper|beverage|chickpea|clove|cumin|curry|flour|garlic|ginger|masala|oil|olive|oliveoil|onion|peas|rice|salt|tomato|turmeric|vinegar|wine|northindian|punjab
480,coriander|cumin|garlic|ginger|oil|onion|salt|sugar|tomato|turmeric|turnip
481,cardamom|cashew|chicken|chili|clove|cumin|curry|dessert|garlic|ginger|juice|lemon|masala|onion|salt|tomato|yogurt|northindian|delhi
482,chili|cinnamon|clove|coriander|cream|cumin|dal|garlic|ginger|lentil|nutmeg|oil|olive|oliveoil|salt|sugar|tomato|turmeric
483,beverage|carrot|chili|clove|cumin|curry|garlic|ginger|lentil|masala|milk|mushroom|oil|olive|oliveoil|onion|quinoa|salt|tomato|turmeric
484,clove|coriander|cumin|curry|garlic|ginger|masala|olive|oliveoil|onion|palak|paneer|salt|spinach|tomato|turmeric|northindian|punjab
485,beverage|chili|coconut|cumin|curry|milk|mustard|oil|olive|oliveoil|salt|turmeric
486,cucumber|grape|juice|lemon|onion|salt|tomato
487,bean|clove|coriander|cumin|fennel|garlic|ginger|oregano|rice
488,cauliflower|chili|clove|coriander|cumin|garlic|ginger|masala|rice|salt|turmeric
489,chili|chutney|cilantro|clove|cumin|dessert|garlic|ginger|juice|lamb|lemon|masala|oil|onion|salt|turmeric|yogurt
490,beef|chili|clove|coriander|cumin|curry|dessert|garlic|ghee|ginger|jalapeno|masala|onion|peas|salt|tomato|turmeric
491,biryani|cardamom|chicken|cinnamon|clove|cumin|garlic|ginger|juice|lemon|onion|rice|salt|turmeric|yogurt|northindian
492,chili|clove|coriander|cumin|dessert|garlic|ginger|jalapeno|masala|oil|salt|soup|turmeric|yogurt
493,beverage|chickpea|clove|coriander|cumin|garlic|ginger|juice|lemon|masala|oil|onion|parsley|salt|tea|tomato
494,cheddar|cheese|clove|cream|cumin|curry|egg|garlic|masala
495,chaat|coconut|ginger|juice|lemon|onion|puffedrice|rice|salt
496,bread|cheese|chili|clove|dessert|egg|garlic|lamb|meatball|naan|oil|olive|oliveoil|onion|parsley|salt|tomato
497,chili|cucumber|cumin|raita|salt|yogurt
498,bread|burger|chicken|cumin|egg|garlic|ginger|juice|lemon|masala|oil|olive|oliveoil|onion|parsley|tandoori|yogurt
499,anise|beverage|cardamom|chocolate|cinnamon|cream|icecream|masala|nutmeg|pepper|sugar|tea
500,beverage|cardamom|chili|coconut|cumin|curry|egg|ginger|lentil|masala|milk|olive|oliveoil|onion|salt|samosa|snack
501,clove|curry|dressing|garlic|masala|oil|olive|oliveoil|onion|salt|sugar|vinegar
502,beverage|carrot|clove|coriander|cumin|curry|garlic|ginger|masala|milk|onion|peas|potato|salt|samosa|snack
503,bellpepper|chili|cumin|garlic|ginger|juice|lemon|mustard|oil|onion|salt|shrimp|tomato|turmeric
504,apricot|chili|chutney|garlic|ginger|oil|olive|oliveoil|onion|salt|vinegar
505,beef|cardamom|cinnamon|clove|cumin|garlic|ghee|ginger|masala|oil|onion|peas|rice|salt|tomato|turmeric
506,cumin|dessert|dosa|ginger|lentil|onion|rice|salt|southindian|andhrapradesh
507,almond|chicken|coconut|coriander|cream|cumin|dessert|garlic|ginger|oil|salt|turmeric|yogurt
508,asafoetida|cashew|coconut|cumin|ghee|lentil|mustard|oil|pepper|pongal|rice|salt|turmeric
509,chili|chutney|cinnamon|cumin|dessert|fennel|mustard|oil|pork|salt|sugar|tomato
510,clove|coconut|coriander|cumin|curry|egg|fennel|garlic|ginger|jaggery|oil|onion|pepper|salt|sugar|tamarind|tomato|turmeric
511,barley|beverage|flour|salt|yogurt
512,asafoetida|beverage|calabash|coriander|cumin|curry|dessert|milk|mustard|oil|salt
513,asafoetida|chickpea|cumin|curry|dessert|flour|ghee|ginger|kadhi|mustard|oil|salt|sugar|turmeric|yogurt
514,asafoetida|coconut|coriander|cumin|curry|lentil|mustard|oil|onion|rice|salt|sugar|tomato|turmeric|uraddal
515,cardamom|chicken|cinnamon|clove|cumin|dessert|fenugreek|garlic|ginger|masala|methi|oil|onion|salt|spinach|turmeric
516,cardamom|chicken|chili|chilli|cinnamon|clove|cream|curry|dessert|fenugreek|garlic|ginger|oil|pepper|salt|tomato|northindian|delhi
517,chili|cream|cumin|curry|flour|garlic|ginger|masala|oil|onion|prawn|rice|salt|tomato|turmeric
518,bean|cardamom|carrot|cinnamon|clove|cumin|garlic|ginger|oil|onion|peas|potato|rice|salt
519,chutney|juice|lemon|onion|salt
520,beverage|cardamom|milk|pista|saffron|sugar|sweetdish|yogurt
521,chapati|chili|flour|oil|potato|salt|turmeric|wheat
522,chili|chutney|clove|garlic|oil|onion|salt|tamarind|tomato
523,beverage|carrot|celery|chili|cumin|dill|garlic|milk|onion|potato|soup|soy
524,bellpepper|capsicum|chickpea|chili|dessert|flour|mustard|oil|onion|salt|turmeric|zunka
525,chicken|chili|coriander|corn|curd|dessert|fenugreek|garlic|ginger|oil|salt|turmeric|yogurt
526,beverage|bread|flour|mango|milk|oil|soda|sugar|wheat|yogurt
527,banana|beverage|cashew|dessert|ghee|milk|oil|raisin|rava|saffron|sugar|sweetdish
528,beverage|chocolate|cream|milk|soy|sugar|yogurt
529,beverage|cardamom|cashew|flour|ghee|milk|rava|sugar|sweetdish
530,bean|buttermilk|cumin|curry|flour|oil|rice|salt|soup|sprout|sprouts|sugar
531,carrot|dessert|ginger|jaggery|lentil|oil|pancake|rice|salt|spinach|sugar
532,curry|dessert|flour|ginger|mustard|oil|onion|paratha|prawn|salt|turmeric|wheat
533,chutney|juice|lime|mint|salt|sugar
534,calabash|chana|cumin|dessert|garlic|ginger|oil|salt|sugar|turmeric
535,almond|cardamom|coconut|jaggery|poppy|rice|saffron|sugar|sweetdish
536,cardamom|chickpea|flour|ghee|sugar|sweetdish
537,cumin|fennel|fenugreek|mustard|oregano
538,asafoetida|chickpea|cumin|curry|dessert|flour|lentil|mustard|oil|onion|poori|potato|salt|uraddal
539,asafoetida|cumin|curd|curry|dessert|eggplant|jaggery|mustard|oil|onion|pachadi|salt|sugar|tamarind|turmeric
540,bean|caraway|carrot|coconut|coriander|cumin|curry|dessert|mustard|oil|potato|salt|yogurt
541,beverage|flour|ginger|milk|oil|salt|soup|turmeric
542,bean|chana|coriander|dal|lentil|mint|mustard|oil|salt|tamarind|uraddal
543,cumin|curry|fennel|fenugreek|fish|mustard|oil|salt|tomato|turmeric
544,cardamom|cashew|flour|ghee|raisin|sugar|sweetdish|wheat
545,cucumber|cumin|salt|yogurt
546,chili|clove|coriander|curry|eggplant|garlic|ghee|masala|oil|onion|salt
547,caraway|crepe|egg|flour|salt
548,chili|clove|corn|cumin|curry|dessert|garlic|ginger|oil|onion|sugar|turmeric|yogurt
549,beverage|chicken|curry|masala|milk|oil|olive|oliveoil|onion|pasta|scallop|tomato|wheat
550,cumin|garlic|juice|lemon|oil|peas|salt|tomato|turmeric|southindian|tamilnadu
551,biryani|cinnamon|clove|cumin|garlic|ginger|goat|onion|potato|rice|salt|tomato|turmeric|yogurt
552,bellpepper|bread|cheese|chicken|curry|dessert|goat|masala|naan|olive|oliveoil|onion|pizza|tomato|turmeric|yogurt|italian
553,asafoetida|chili|coriander|curry|masala|olive|oliveoil|onion|peas|salt|tofu|tomato|turmeric
554,celery|cheese|cream|curry|juice|lemon|masala|raisin
555,bean|biryani|carrot|chili|curry|dessert|mixedvegetables|oil|onion|potato|rice|salt|tomato
556,chili|juice|lemon|onion|salt|sauce|sugar
557,clove|cumin|garlic|juice|lemon|oil|potato|sesame
