542,2.303,2.78,4.283,4.77,1.33,0.112
543,5.128,0.78,1.378,2.97,0.46,5.455
544,0.0,0.0,0,0.0,0.0,0
545,1.189,3.65,1.769,0.92,1.66,0.235
546,1.123,1.49,0.599,1.84,0.71,0.739
547,0.214,4.31,0.753,0.05,0.94,0.149
548,2.292,0.74,4.335,7.05,0.97,1.194
549,0.752,0.51,0.03,0.05,0.34,3.855
550,2.001,5.03,0.288,3.84,0.77,3.278
551,3.239,0.0,0.0,0.01,0.0,6.393
552,1.746,0.0,0.0,0.0,0.0,3.754
553,3.6,4.49,0.961,0.48,0.07,5.639
554,0.0,4.68,1.057,7.43,0.86,0.324
555,0.434,2.35,0.589,0.91,0.24,3.05
556,0.0,3.56,3.442,2.63,1.09,0.224
557,1.935,3.1,1.524,4.09,0.35,0.942
558,1.795,3.1,1.524,0.59,0.35,0.141
559,1.189,3.65,1.769,0.92,1.66,0.235
560,4.055,3.78,3.207,2.97,0.7,10
561,2.888,3.51,1.661,0.76,0.83,0.849
562,0.865,3.4,0.35,0.12,1.89,0.224
563,0.22,5.89,1.02,10,0.61,0.279
564,1.304,2.37,4.11,0.34,2.64,0.811
565,0.659,3.39,1.343,2.87,1.15,2.473
566,0.0,1.99,2.261,9.57,0.13,0.125
567,5.276,1.6,0.582,0.83,1.5,3.552
568,4.434,1.6,0.582,0.83,1.5,1.595
569,0.0,4.29,0.12,0.08,2.46,0.034
570,0.988,4.29,0.12,0.08,2.46,0.034
571,0.516,3.49,2.837,0.84,0.61,6.635
572,3.382,4.06,0.725,3.43,0.25,4.66
573,3.558,4.83,0.685,0.8,0.31,6.49
574,1.304,0.0,0.0,0.03,0.0,0.066
575,0.955,0.0,0.46,3.22,4.74,6.039
576,1.916,3.68,0.831,1.25,0.11,6.076
577,3.341,4.61,0.585,0.39,0.55,7.05
578,2.292,1.37,1.972,0.19,0.25,1.186
579,3.64,2.8,4.985,0.47,0.36,8.748
580,0.0,0.0,0.0,0.0,0.0,0
581,1.112,1.84,0.082,0.22,0.42,0.195
582,0.9,3.5,2.315,4.6,0.58,6.584
583,3.445,6.21,0.405,0.17,1.88,0.087
584,0.0,3.37,0.319,0.16,4.36,0.312
585,1.304,3.56,0.318,1.29,3.95,0.231
586,2.084,2.49,1.53,2.66,0.82,2.334
587,1.208,1.05,3.419,1.87,0.65,2.515
588,4.031,0.7,0.196,4.7,1.32,1.313
589,4.034,3.63,1.37,0.43,0.33,0.386
590,2.476,1.69,4.046,5.39,0.3,1.128
591,4.328,1.08,0.74,2.0,0.64,6.209
592,3.613,3.12,7.136,1.76,0.67,7.599
593,3.195,1.87,0.988,6.05,0.28,2.988
594,5.954,1.87,0.988,6.05,0.28,2.143
595,2.57,2.99,1.033,6.0,0.11,10
596,0.903,4.61,0.922,0.36,0.13,0.496
597,2.814,5.19,0.548,1.49,0.41,0.075
598,0.0,0.0,0.0,1.4,0.0,0
599,0.736,3.34,0.471,6.39,0.31,1.327
600,0.22,3.1,0.524,0.16,3.57,0.174
601,0.0,4.9,1.964,0.31,1.33,1.272
602,0.0,2.25,1.184,5.89,1.12,0.293
603,1.771,3.99,0.505,2.97,1.85,0.636
604,2.073,4.31,0.043,0.03,2.67,0.118
605,4.414,3.73,1.813,2.79,0.25,6.953
606,1.62,0.37,0.022,3.25,3.72,0.483
607,0.673,0.43,0.161,0.11,0.34,0.553
608,0.439,1.2,0.03,0.82,2.91,0.264
609,0.368,2.07,1.013,1.87,1.04,3.407
610,0.0,1.31,1.739,1.81,1.87,0.139
611,0.0,1.16,0.822,3.46,2.61,0.266
612,0.892,2.41,1.423,3.31,0.19,0.311
613,1.304,0.36,0.012,3.26,4.78,0.482
614,4.784,1.39,0.126,5.01,3.02,0.392
615,2.177,2.99,1.033,1.11,0.11,2.69
616,0.22,3.66,0.803,0.1,2.99,0.139
617,1.628,0.94,0.131,1.77,3.46,5.491
618,2.973,0.4,0.641,2.71,1.52,5.844
619,3.621,2.11,1.206,4.26,0.95,1.62
620,2.056,4.86,0.549,0.59,0.22,4.508
621,1.304,0.36,0.012,8.15,4.78,0.482
622,0.673,0.58,2.104,0.18,3.47,0.397
623,0.673,3.45,1.021,2.91,0.56,0.683
624,2.689,2.07,0.983,0.38,0.48,0.38
625,2.141,2.1,0.681,0.86,0.31,0.134
626,0.0,3.4,0.244,0.11,3.5,0.135
627,2.143,0.0,0.0,0.05,0.0,0.0
628,0.0,0.0,0.0,2.45,0.0,0
629,2.977,3.17,2.538,3.38,0.23,0.751
630,3.65,5.23,1.302,0.14,0.34,0.16
631,1.795,1.45,1.464,0.4,1.33,0.626
632,2.756,1.45,1.464,0.4,1.33,0.23
633,0.0,1.68,0.068,0.05,3.93,0.07
634,4.236,3.0,1.038,1.16,0.54,4.296
635,5.522,1.86,1.217,6.69,0.57,5.857
636,2.697,1.51,0.255,3.46,1.82,5.483
637,0.0,0.0,0,0.0,0.0,0
638,1.916,3.13,0.599,0.3,1.42,6.17
639,0.22,5.27,0.18,0.0,1.29,0.014
640,0.0,4.67,2.571,9.09,0.74,3.898
641,1.112,1.96,11.898,3.6,2.73,0.076
642,0.0,0.0,0,0.0,0.0,0
643,0.0,4.91,0.0,0.0,4.37,0.012
644,4.089,1.87,1.567,4.95,0.35,0.61
645,3.65,1.19,1.447,0.93,1.03,0.256
646,4.322,2.94,3.079,0.54,2.18,0.297
647,0.0,3.6,0.083,0.04,2.93,0.071
648,2.313,2.62,2.412,1.63,0.66,5.69
649,4.17,1.54,0.146,0.66,1.71,0.585
650,0.903,4.98,0.173,0.07,2.84,0.045
651,2.589,0.34,0.837,5.69,0.69,6.249
652,0.0,4.48,1.572,2.62,0.23,0.265
653,3.865,4.48,1.572,0.17,0.23,3.327
654,0.494,4.45,1.598,0.31,3.0,0.627
655,0.247,2.85,0.495,1.12,1.91,0.817
656,2.292,2.74,1.252,7.54,2.64,0.91
657,0.082,2.41,2.454,7.0,0.45,0.074
658,0.0,1.98,0.174,0.05,2.1,0.112
659,3.132,0.74,0.81,0.14,1.25,8.689
660,5.249,0.74,0.81,0.14,1.25,6.999
661,4.167,0.81,3.841,3.11,3.27,1.862
662,0.892,0.1,0.965,0.03,0.4,0.181
663,1.112,0.1,0.965,0.03,0.4,0.181
664,0.22,1.99,2.261,9.57,0.13,0.521
665,3.319,0.99,1.107,1.3,0.23,0.766
666,1.853,5.44,2.396,0.16,1.27,0.197
667,0.22,2.14,0.34,0.1,3.55,0.899
668,0.0,0.0,0,0.0,0.0,0
669,1.716,3.7,1.108,0.81,0.37,0.636
670,0.0,0.0,0.0,4.9,0.0,0
671,4.939,1.4,1.572,7.1,0.8,0.187
672,4.06,1.64,2.053,9.27,0.97,0.843
673,0.0,3.81,0.287,0.1,3.96,0.132
674,2.852,2.3,1.081,0.98,0.39,3.744
675,1.581,5.03,0.288,3.84,0.77,8.491
676,0.132,3.91,0.469,0.32,2.57,0.232
677,2.141,3.38,1.731,2.69,0.09,0.111
678,0.955,1.74,1.314,1.48,0.53,7.366
679,3.157,4.16,1.679,0.27,0.34,2.852
680,0.736,4.16,1.679,0.27,0.34,0.829
681,2.32,2.35,0.671,2.22,0.27,0.856
682,4.428,3.11,0.923,1.25,1.08,4.429
683,4.309,0.0,0.0,0.0,0.0,0.664
684,2.851,1.17,2.517,4.58,0.24,0.136
685,1.537,1.15,0.816,0.81,1.28,0.104
686,3.481,0.0,0.0,2.52,0.0,0.503
687,0.0,0.0,0,2.45,0.0,0
688,3.289,2.87,0.81,0.48,0.05,6.057
689,0.659,3.29,0.852,2.72,0.63,0.208
690,0.0,0.0,0,2.45,0.0,0
691,3.55,1.81,5.881,6.78,0.61,6.115
692,4.615,1.81,5.881,6.78,0.61,6.115
693,3.712,1.81,5.881,6.78,0.61,5.525
694,0.807,2.62,3.144,4.92,0.91,4.037
695,3.399,1.19,0.869,8.41,0.22,0.868
696,1.409,0.0,0.0,0.0,0.0,0.656
697,2.781,4.83,0.685,0.8,0.31,6.775
698,3.492,1.6,0.101,5.84,0.97,6.161
699,1.864,3.65,1.13,2.26,0.41,1.283
700,2.361,0.96,1.824,3.12,0.65,1.172
701,1.084,4.95,1.502,0.07,0.71,0.249
702,0.395,3.73,1.88,1.53,0.33,1.479
703,0.878,1.89,0.657,3.5,1.53,0.413
704,2.386,4.57,0.599,0.35,1.31,3.066
705,1.043,4.6,2.814,0.87,0.43,1.433
706,0.659,2.72,0.8,0.38,0.27,1.994
707,0.22,3.78,3.207,0.52,0.7,2.312
708,0.0,2.06,1.001,0.74,0.12,1.387
709,2.119,3.07,6.837,8.35,0.88,6.107
710,0.286,1.35,0.16,0.15,0.13,1.862
711,1.18,5.64,3.96,0.32,0.34,0.402
712,0.652,2.54,2.503,3.99,2.29,0.924
713,0.0,1.01,0.0,0.0,4.47,0.059
714,0.22,1.01,0.0,0.0,4.47,0.059
715,1.18,4.09,0.385,0.03,1.65,0.053
716,0.0,0.0,0,0.0,0.0,0
717,2.929,3.59,2.863,3.04,0.32,9.749
718,0.0,0.0,0,2.45,0.0,0
719,2.977,3.6,2.412,7.92,1.86,0.172
720,1.257,0.0,0.0,2.45,0.0,0.186
721,2.52,2.25,1.184,4.49,1.12,4.477
722,3.278,1.94,0.889,4.77,0.58,1.01
723,2.273,0.81,0.06,3.27,2.0,5.491
724,0.0,0.81,0.059,5.69,1.97,0.683
725,2.55,3.73,3.005,0.46,0.17,2.459
726,1.123,2.25,1.184,3.44,1.12,1.758
727,2.237,2.25,1.184,3.44,1.12,0.293
728,0.0,5.17,0.283,3.36,0.74,0.789
729,2.526,4.15,0.643,0.68,0.35,1.506
730,4.225,3.7,0.678,3.17,1.15,0.116
731,2.44,1.22,2.646,7.88,1.05,3.454
732,3.712,2.63,1.956,3.72,0.84,7.007
733,1.4,2.63,1.956,3.72,0.84,0.978
734,0.0,0.0,0.0,0.0,0.0,0
735,1.329,1.74,2.473,0.15,0.43,2.981
736,2.289,3.11,1.24,4.58,1.72,2.91
737,3.673,3.11,1.24,7.03,1.72,6.88
738,0.275,4.96,0.721,2.6,0.05,0.158
739,0.275,4.96,0.721,0.15,0.05,0.554
740,0.0,4.96,0.721,0.15,0.05,0.158
741,4.678,1.26,1.294,2.66,0.31,0.708
742,3.492,1.26,1.294,2.66,0.31,6.292
743,4.934,1.26,1.294,2.66,0.31,0.976
744,4.395,1.94,1.704,2.49,0.25,6.522
745,3.492,1.94,1.704,2.49,0.25,6.125
746,5.136,2.7,1.471,4.75,0.6,6.093
747,4.337,0.0,0.0,2.45,0.0,0.405
748,4.541,0.0,0.0,0.0,0.0,3.661
749,2.004,0.85,1.067,2.73,1.15,0.59
750,2.292,1.04,2.278,5.02,0.28,0.596
751,2.814,1.04,2.278,2.57,0.28,0.319
752,2.292,1.04,2.278,5.02,0.28,0.596
753,0.0,4.73,1.228,0.0,0.97,0.064
754,0.439,4.73,1.228,0.0,0.97,0.064
755,0.0,4.73,1.228,0.0,0.97,0.064
756,0.865,1.26,0.302,2.8,4.57,0.007
757,1.084,1.26,0.302,0.35,4.57,0.007
758,0.865,1.26,0.302,2.8,4.57,0.007
759,1.355,2.16,5.723,3.66,0.28,4.703
760,0.0,0.0,0.0,0.0,0.0,0
761,0.837,4.53,1.413,0.48,1.29,3.744
762,0.0,4.76,2.952,0.16,0.0,6.342
763,0.865,0.01,1.28,3.32,0.73,0.04
764,0.0,0.01,1.28,3.32,0.73,0.04
765,0.0,0.01,1.28,3.32,0.73,0.04
766,1.688,1.38,1.48,0.76,0.76,0.926
767,2.045,2.68,3.214,4.72,0.87,1.158
768,1.353,3.89,3.129,4.91,1.18,6.291
769,2.011,0.79,0.574,2.8,1.05,3.18
770,4.589,0.79,0.574,2.8,1.05,0.513
771,3.864,0.79,0.574,2.8,1.05,3.18
772,1.191,1.65,0.793,1.08,2.51,0.097
773,0.769,1.65,0.793,2.13,2.51,0.793
774,0.22,1.65,0.793,2.13,2.51,0.793
775,0.0,4.38,0.667,3.81,3.0,1.238
776,0.0,4.38,0.667,1.36,3.0,1.676
777,0.0,4.38,0.667,1.36,3.0,0.801
778,0.22,0.16,2.076,0.0,0.18,0.139
779,0.0,3.68,0.687,0.28,2.54,0.764
780,1.908,1.27,0.825,5.11,1.52,0.184
781,1.565,1.95,2.564,10,0.57,1.106
782,0.961,4.9,2.745,3.24,0.85,1.945
783,0.0,0.0,0.0,0.0,0.0,0
784,1.087,2.59,2.866,3.79,0.26,1.784
785,3.706,1.65,1.281,0.08,0.28,0.487
786,0.659,3.18,5.462,0.68,0.45,2.764
787,0.22,1.79,0.987,0.0,3.41,0.077
788,0.423,1.79,0.987,0.0,3.41,0.773
789,0.22,2.43,1.101,1.07,3.39,0.767
790,0.0,5.42,2.102,0.04,0.04,0.211
791,2.007,3.21,2.204,0.12,0.05,6.782
792,0.604,3.21,2.204,0.12,0.05,3.466
793,1.109,3.58,1.595,0.38,0.21,3.819
794,1.399,1.74,1.505,8.13,0.4,7.116
795,1.812,3.16,1.4,5.44,0.1,1.862
796,2.141,1.6,0.778,1.05,0.0,0.109
797,2.814,4.15,0.201,0.03,0.04,0.062
798,2.689,5.62,2.719,0.0,0.11,0.045
799,0.961,5.77,1.583,10,0.22,0.39
800,0.0,4.91,1.166,0.12,0.6,1.903
801,0.0,0.0,0.0,0.0,0.0,0
802,0.0,4.55,1.826,0.0,0.19,2.036
803,0.0,3.89,2.189,0.13,0.36,4.547
804,2.317,4.69,2.586,0.42,0.58,4.643
805,0.0,5.4,1.587,0.0,0.26,0.853
806,0.0,5.4,1.587,0.0,0.26,0.416
807,0.0,5.4,1.587,0.0,0.26,1.249
808,2.237,3.31,2.463,0.94,0.35,4.191
809,0.0,5.74,2.121,0.2,0.43,3.541
810,2.237,3.31,2.463,0.94,0.35,3.997
811,0.0,4.11,2.44,0.0,0.26,0.472
812,0.0,4.11,2.44,0.0,0.26,3.974
813,0.0,4.11,2.44,0.0,0.26,3.278
814,0.78,3.7,15.509,0.54,0.25,2.091
815,1.18,2.61,1.53,1.17,0.32,2.444
816,1.224,4.18,3.067,3.01,1.27,9.758
817,8.001,3.2,1.482,1.89,0.51,10
818,2.292,3.2,1.482,1.89,0.51,1.344
819,5.155,3.2,1.482,9.23,0.51,4.11
820,1.565,2.93,2.503,0.25,1.83,2.083
821,1.565,2.93,2.503,0.25,1.83,2.083
822,0.961,3.16,2.918,0.41,0.25,4.276
823,1.573,2.32,1.042,4.84,0.33,8.545
824,1.573,2.32,1.042,4.84,0.33,8.545
825,0.0,0.0,0,0.0,0.0,0
826,1.603,1.72,2.165,0.41,0.07,2.482
827,1.312,1.72,2.165,0.41,0.07,3.252
828,0.302,3.12,7.768,7.99,0.56,3.618
829,1.922,3.84,2.044,0.78,0.56,4.493
830,0.176,4.26,1.637,1.39,0.77,4.015
831,1.666,3.84,2.044,1.83,0.56,9.189
832,0.003,0.0,0.0,0.33,0.0,1.29
833,2.009,4.25,0.808,0.8,1.02,9.456
834,0.165,4.62,1.203,0.11,0.58,2.084
835,0.587,2.48,9.252,2.91,2.14,5.667
836,1.318,2.48,9.252,2.91,2.14,4.267
837,2.122,2.48,9.252,2.91,2.14,7.259
838,6.344,2.81,2.131,3.89,0.52,7.627
839,0.879,2.81,2.131,1.44,0.52,2.064
840,1.207,2.81,2.131,1.44,0.52,2.203
841,0.003,0.0,0.0,0.02,0.0,2.682
842,0.0,3.51,1.346,0.76,0.14,4.078
843,4.277,2.81,4.923,0.5,1.32,3.101
844,0.275,3.84,0.774,6.06,0.09,1.232
845,0.275,3.84,0.774,3.61,0.09,1.628
846,0.0,4.41,2.555,0.1,0.56,3.787
847,0.0,3.7,3.115,0.16,0.79,1.296
848,0.604,4.21,2.931,0.14,1.9,1.173
849,0.0,4.9,4.38,1.3,2.03,1.236
850,0.0,2.73,2.412,0.51,0.34,1.135
851,0.0,2.73,2.412,1.56,0.34,1.725
852,0.824,1.78,3.713,5.43,0.89,1.22
853,3.009,2.3,2.513,3.39,0.23,7.423
854,1.82,2.3,2.513,5.84,0.23,6.631
855,3.322,2.3,2.513,0.95,0.23,2.588
856,0.804,1.07,1.673,2.99,0.82,3.52
857,1.971,1.07,1.673,2.99,0.82,3.615
858,1.573,2.49,0.871,3.63,0.36,8.283
859,2.015,2.26,2.424,4.69,0.39,1.985
860,2.048,1.37,2.988,2.61,0.27,1.632
861,0.955,1.37,2.988,0.17,0.27,3.15
862,0.091,0.0,0.0,0.0,0.0,0.894
863,0.091,0.0,0.0,0.0,0.0,0.894
864,0.604,2.88,2.695,6.2,0.3,2.573
865,3.099,0.61,4.591,1.2,0.23,3.6
866,1.985,0.61,4.591,1.2,0.23,0.686
867,0.914,1.65,3.146,0.93,0.43,1.211
868,0.878,1.94,4.452,7.8,0.49,4.679
869,1.573,2.32,1.042,4.84,0.33,8.545
870,1.573,2.32,1.042,4.84,0.33,8.545
871,0.807,3.17,4.771,3.96,0.86,3.392
872,1.189,1.53,2.299,0.68,1.13,5.976
873,1.71,3.17,4.771,6.41,0.86,4.419
874,2.688,0.91,1.061,4.3,0.42,1.521
875,1.329,0.91,1.061,4.3,0.42,4.382
876,1.948,0.91,1.061,1.86,0.42,1.521
877,2.716,1.94,1.725,5.62,0.48,1.331
878,7.793,0.0,0.0,10,0.0,10
879,0.467,1.25,0.449,8.02,0.79,0.3
880,0.769,4.43,0.074,0.0,2.85,0.075
881,1.729,4.43,0.074,0.0,2.85,0.075
882,0.769,4.43,0.074,0.0,2.85,0.075
883,1.729,4.13,0.176,0.14,3.16,0.751
884,0.0,4.13,0.176,0.14,3.16,0.751
885,0.0,4.02,0.119,0.0,3.63,0.742
886,0.961,4.76,0.196,0.1,2.67,0.773
887,0.769,4.76,0.196,0.0,2.67,0.773
888,0.0,4.76,0.196,0.0,2.67,0.773
889,0.0,4.59,0.421,1.07,3.05,0.781
890,0.0,4.78,0.579,1.7,2.82,0.964
891,0.0,4.59,0.421,0.02,3.05,0.781
892,0.0,3.77,0.272,0.1,3.53,0.113
893,0.865,3.77,0.272,0.1,3.53,0.113
894,0.0,3.77,0.272,0.1,3.53,0.113
895,0.439,2.7,5.826,1.26,1.0,0.13
896,0.22,2.7,5.826,0.21,1.0,0.13
897,5.688,1.68,3.18,0.79,0.43,6.967
898,1.795,1.0,2.287,10,0.55,5.149
899,1.795,1.0,2.287,10,0.55,5.149
900,1.065,1.0,2.287,10,0.55,3.743
901,0.987,2.12,2.431,2.69,0.17,0.82
902,0.0,0.0,0,0.0,0.0,0
903,2.141,1.04,10.887,10,0.6,1.493
904,0.0,0.0,0,0.0,0.0,0
905,4.089,2.48,1.101,0.22,0.65,0.266
906,1.225,4.95,0.251,0.04,2.98,0.081
907,0.528,4.95,0.251,0.04,2.98,0.081
908,0.528,4.95,0.251,0.04,2.98,0.081
909,3.124,2.28,7.569,3.71,1.42,1.816
910,3.209,1.97,5.399,4.18,0.68,1.127
911,1.189,0.0,0.427,2.48,0.41,4.118
912,0.295,0.0,0.0,0.0,0.0,0.631
913,0.251,0.0,0.0,2.45,0.0,3.298
914,2.045,2.68,3.214,4.72,0.87,1.158
915,0.961,4.15,1.347,5.9,0.87,2.15
916,0.0,0.0,0.0,0.0,0.0,0
917,0.961,4.15,1.347,5.9,0.87,1.149
918,4.401,0.6,0.085,0.99,0.42,0.53
919,3.276,0.6,0.085,0.99,0.42,3.464
920,2.152,4.61,0.585,2.84,0.55,4.643
921,2.235,2.58,0.961,1.64,2.17,0.388
922,0.22,0.47,0.161,0.09,0.05,0.134
923,0.892,0.71,0.323,0.22,1.33,0.19
924,1.345,3.96,1.42,2.6,0.47,0.242
925,3.974,3.96,1.42,3.65,0.47,0.308
926,1.579,0.0,0.0,3.54,0.0,0.0
927,3.631,0.34,0.455,1.68,0.99,6.577
928,3.053,0.34,0.455,1.68,0.99,6.333
929,0.961,0.34,0.455,1.68,0.99,0.217
930,3.261,1.32,0.264,7.09,1.32,6.212
931,3.706,1.32,0.264,4.65,1.32,0.813
932,4.222,1.32,0.264,7.09,1.32,6.212
933,4.304,0.57,0.734,3.31,1.53,3.183
934,4.609,0.57,0.734,3.31,1.53,0.913
935,5.442,0.57,0.734,3.31,1.53,10
936,0.0,0.05,0.508,0.07,0.08,0.131
937,0.0,0.0,0.0,2.45,0.0,0
938,4.689,0.98,0.734,1.73,0.22,4.897
939,0.0,0.0,0.0,0.0,0.0,0
940,0.0,0.0,0.0,0.0,0.0,0
941,0.703,2.08,0.806,0.0,2.45,0.112
942,4.444,3.35,8.77,10,1.94,0.215
943,0.0,3.29,5.86,5.4,0.16,0.096
944,3.416,2.81,5.432,5.21,3.08,0.155
945,1.084,2.33,0.725,0.0,3.59,0.048
946,1.729,3.86,0.712,0.21,2.73,0.062
947,0.423,4.9,0.341,0.0,0.87,0.727
948,2.059,1.53,3.242,6.59,0.52,4.043
949,0.961,6.39,1.782,0.23,0.32,1.025
950,0.604,2.15,1.15,0.19,0.14,1.453
951,3.577,3.08,3.298,1.86,0.35,3.207
952,5.241,3.08,3.298,0.81,0.35,1.002
953,2.712,3.08,3.298,0.81,0.35,6.529
954,1.916,5.61,0.322,0.19,0.07,0.858
955,0.955,5.61,0.322,0.19,0.07,0.858
956,2.705,5.61,0.322,0.19,0.07,2.375
957,0.0,2.66,5.293,0.14,0.11,0.289
958,0.0,2.61,2.119,10,1.15,1.246
959,1.211,0.0,0.0,0.5,0.0,0.696
960,0.104,0.0,0.0,1.11,0.0,0.0
961,0.022,0.0,0.0,2.5,0.0,0.0
962,0.082,3.25,0.409,0.11,2.81,0.201
963,0.264,2.95,0.592,0.16,3.33,0.261
964,0.264,2.95,0.592,0.16,3.33,0.261
965,0.264,2.95,0.592,0.16,3.33,0.261
966,4.022,2.38,1.091,0.26,0.14,1.142
967,0.439,2.38,1.091,5.16,0.14,1.142
968,3.338,2.38,1.091,3.76,0.14,1.142
969,0.494,0.88,3.97,10,0.09,1.721
970,0.0,0.0,0.0,2.45,0.0,0
971,0.0,0.0,0.0,0.0,0.0,0
972,3.283,2.82,6.986,4.01,0.83,6.021
973,0.439,2.82,6.986,4.01,0.83,0.561
974,4.304,3.65,1.13,3.66,0.41,3.774
975,0.423,2.62,2.381,0.46,0.22,0.456
976,1.62,2.62,2.381,2.91,0.22,1.297
977,0.824,2.62,2.381,2.91,0.22,1.096
978,2.731,1.22,1.793,5.38,0.12,2.189
979,4.06,2.59,2.271,3.29,0.7,1.412
980,0.0,0.0,0.0,2.45,0.0,0
981,0.0,3.84,2.678,2.97,0.16,0.519
982,2.912,0.0,0.0,2.45,0.0,0.663
983,0.961,2.32,0.942,2.8,0.03,2.122
984,0.604,1.38,2.696,1.22,0.42,0.95
985,0.423,1.38,2.696,1.22,0.42,0.554
986,0.697,1.38,2.696,1.22,0.42,0.545
987,0.865,4.14,0.769,0.21,2.76,0.985
988,0.865,4.14,0.769,0.21,2.76,0.289
989,0.0,4.14,0.769,0.21,2.76,0.985
990,0.22,4.93,2.368,0.04,1.34,1.105
991,0.0,2.44,1.532,0.18,0.41,2.511
992,0.22,2.44,1.532,0.18,0.41,1.418
993,0.22,1.22,1.793,0.49,0.12,1.022
994,0.22,5.78,0.517,0.07,0.22,0.366
995,0.22,1.22,1.793,0.49,0.12,1.963
996,0.615,1.88,0.814,6.25,0.62,4.262
997,0.0,2.72,0.253,4.11,3.12,0.474
998,0.852,0.0,0.0,0.67,0.0,0.0
999,0.0,2.73,0.443,0.16,4.58,0.107
1000,0.0,2.73,0.443,0.16,4.58,0.107
1001,0.0,2.73,0.443,0.16,4.58,0.107
1002,0.0,3.88,0.047,0.1,4.08,0.034
1003,0.0,3.88,0.047,0.1,4.08,0.201
1004,0.0,3.88,0.047,2.54,4.08,0.034
1005,0.0,0.0,0,0.0,0.0,0
1006,0.0,0.0,0.0,4.55,0.0,0
1007,0.0,0.03,0.0,5.93,3.55,0.98
1008,1.686,2.15,1.245,6.45,1.78,0.794
1009,4.436,1.29,2.045,4.08,0.46,3.964
1010,3.042,2.15,1.245,8.9,1.78,0.332
1011,0.0,3.53,1.474,0.0,0.93,2.082
1012,0.275,3.53,1.474,0.0,0.93,0.982
1013,0.604,5.01,1.62,0.0,0.15,0.606
1014,1.08,1.01,0.808,10,0.54,4.896
1015,2.903,1.01,0.808,10,0.54,4.961
1016,0.972,1.01,0.808,7.67,0.54,3.975
1017,3.448,1.72,1.352,2.7,0.41,5.844
1018,4.101,1.72,1.352,2.7,0.41,1.7
1019,2.468,0.86,1.051,5.59,0.29,0.806
1020,4.552,0.18,0.999,1.93,0.37,0.186
1021,2.279,0.18,0.999,1.93,0.37,0.12
1022,1.949,0.18,0.999,1.93,0.37,0.12
1023,2.185,4.07,1.862,7.68,1.06,6.379
1024,0.664,4.07,1.862,1.74,1.06,2.97
1025,0.747,4.07,1.862,4.19,1.06,2.97
1026,0.439,0.0,0.002,5.12,0.83,0.286
1027,0.0,0.0,0.023,2.76,2.5,0.172
1028,0.0,0.0,0.0,0.24,1.15,0.091
1029,0.22,4.29,0.12,0.08,2.46,0.034
1030,0.988,4.29,0.12,0.08,2.46,0.034
1031,0.988,4.29,0.12,2.53,2.46,0.034
1032,0.0,5.25,1.071,0.54,0.06,0.47
1033,0.0,3.87,2.785,0.47,0.16,1.21
1034,0.0,4.43,2.113,1.57,0.14,2.378
1035,1.62,1.98,10.922,3.01,0.96,4.496
1036,1.62,1.98,10.922,3.01,0.96,3.77
1037,1.4,1.98,10.922,7.9,0.96,3.145
1038,0.865,4.42,0.1,0.07,3.43,0.77
1039,0.0,4.93,0.13,0.06,2.97,0.781
1040,0.0,4.93,0.17,0.07,3.18,0.075
1041,0.226,0.0,0.0,0.04,0.0,0.0
1042,1.477,1.14,0.769,0.43,0.48,5.639
1043,0.007,0.0,0.0,0.04,0.0,0.0
1044,3.236,0.0,0.0,2.45,0.0,0.379
1045,2.244,0.0,0.0,5.2,0.0,0.0
1046,0.912,0.0,0.0,0.3,0.0,0.438
1047,0.0,1.97,0.0,2.45,0.05,0.042
1048,0.988,1.97,0.0,0.0,0.05,0.48
1049,0.988,1.97,0.0,2.1,0.05,0.48
1050,1.114,0.0,0.0,4.6,0.0,0.396
1051,0.0,0.0,0.0,0.0,0.0,0
1052,0.222,0.0,0.0,2.15,0.0,0.0
1053,2.119,3.74,1.993,2.96,0.87,8.035
1054,6.525,3.74,1.993,5.41,0.87,6.836
1055,3.643,3.74,1.993,5.41,0.87,7.232
1056,3.053,5.3,4.15,1.61,0.77,5.596
1057,2.825,5.3,4.15,1.61,0.77,2.996
1058,2.3,5.3,4.15,4.05,0.77,5.906
1059,0.0,0.0,0,0.0,0.0,0
1060,0.0,0.0,0,0.0,0.0,0
1061,0.0,0.0,0,0.0,0.0,0
1062,2.834,0.91,5.839,3.77,0.78,0.308
1063,8.231,2.97,2.008,2.31,0.31,0.875
1064,3.717,3.35,12.003,3.46,0.36,0.25
1065,0.769,3.96,1.075,2.8,2.75,0.159
1066,0.0,4.03,0.583,7.17,2.87,0.136
1067,0.673,0.16,0.406,0.0,1.01,0.157
1068,0.892,0.68,0.999,4.51,0.31,0.134
1069,2.58,0.45,0.14,0.0,0.02,0.585
1070,2.313,5.69,1.327,8.86,0.66,6.176
1071,0.0,0.0,0.0,4.9,0.0,0
1072,2.313,5.69,1.327,8.86,0.66,6.176
1073,0.22,2.98,2.613,4.98,0.11,0.116
1074,2.084,2.98,2.613,3.93,0.11,0.31
1075,2.015,2.98,2.613,3.93,0.11,0.116
1076,2.641,1.45,0.76,0.56,0.08,1.539
1077,1.518,1.45,0.76,0.56,0.08,1.143
1078,6.63,1.45,0.76,0.56,0.08,7.118
1079,6.251,0.0,0.0,2.58,0.0,5.923
1080,5.91,0.0,0.0,2.58,0.0,3.194
1081,3.319,3.85,2.257,2.87,0.3,0.459
